dong,floorLabel,floor,ho,type,supply_m2,pyeong,rawTooltip
109동,7층,7,703,114A,114.57,34.66,공급 114.57A㎡
109동,7층,7,704,114A,114.57,34.66,공급 114.57A㎡
109동,6층,6,601,114C,114.78,34.72,공급 114.78C㎡
109동,6층,6,602,98C2,98.41,29.77,공급 98.41C2㎡
109동,6층,6,603,114A,114.57,34.66,공급 114.57A㎡
109동,6층,6,604,114A,114.57,34.66,공급 114.57A㎡
109동,5층,5,501,114C,114.78,34.72,공급 114.78C㎡
109동,5층,5,502,98C2,98.41,29.77,공급 98.41C2㎡
109동,5층,5,503,114A,114.57,34.66,공급 114.57A㎡
109동,5층,5,504,114A,114.57,34.66,공급 114.57A㎡
109동,4층,4,401,114C,114.78,34.72,공급 114.78C㎡
109동,4층,4,402,98C2,98.41,29.77,공급 98.41C2㎡
109동,4층,4,403,114A,114.57,34.66,공급 114.57A㎡
109동,4층,4,404,114A,114.57,34.66,공급 114.57A㎡
109동,3층,3,301,114C,114.78,34.72,공급 114.78C㎡
109동,3층,3,302,98C2,98.41,29.77,공급 98.41C2㎡
109동,3층,3,303,114A,114.57,34.66,공급 114.57A㎡
109동,3층,3,304,114A,114.57,34.66,공급 114.57A㎡
109동,2층,2,201,114C,114.78,34.72,공급 114.78C㎡
109동,2층,2,202,98C2,98.41,29.77,공급 98.41C2㎡
109동,2층,2,203,114A,114.57,34.66,공급 114.57A㎡
109동,2층,2,204,114A,114.57,34.66,공급 114.57A㎡
109동,1층,1,102,98C2,98.41,29.77,공급 98.41C2㎡
109동,1층,1,103,114A,114.57,34.66,공급 114.57A㎡
110동,34층,34,3401,99B,99.05,29.96,공급 99.05B㎡
110동,34층,34,3402,98C1,98.04,29.66,공급 98.04C1㎡
110동,34층,34,3403,114A,114.57,34.66,공급 114.57A㎡
110동,34층,34,3404,113B,113.93,34.46,공급 113.93B㎡
110동,34층,34,3405,98D,98.96,29.94,공급 98.96D㎡
110동,33층,33,3301,99B,99.05,29.96,공급 99.05B㎡
110동,33층,33,3302,98C1,98.04,29.66,공급 98.04C1㎡
110동,33층,33,3303,114A,114.57,34.66,공급 114.57A㎡
110동,33층,33,3304,113B,113.93,34.46,공급 113.93B㎡
110동,33층,33,3305,98D,98.96,29.94,공급 98.96D㎡
110동,32층,32,3201,99B,99.05,29.96,공급 99.05B㎡
110동,32층,32,3202,98C1,98.04,29.66,공급 98.04C1㎡
110동,32층,32,3203,114A,114.57,34.66,공급 114.57A㎡
110동,32층,32,3204,113B,113.93,34.46,공급 113.93B㎡
110동,32층,32,3205,98D,98.96,29.94,공급 98.96D㎡
110동,31층,31,3101,99B,99.05,29.96,공급 99.05B㎡
110동,31층,31,3102,98C1,98.04,29.66,공급 98.04C1㎡
110동,31층,31,3103,114A,114.57,34.66,공급 114.57A㎡
110동,31층,31,3104,113B,113.93,34.46,공급 113.93B㎡
110동,31층,31,3105,98D,98.96,29.94,공급 98.96D㎡
110동,30층,30,3001,99B,99.05,29.96,공급 99.05B㎡
110동,30층,30,3002,98C1,98.04,29.66,공급 98.04C1㎡
110동,30층,30,3003,114A,114.57,34.66,공급 114.57A㎡
110동,30층,30,3004,113B,113.93,34.46,공급 113.93B㎡
110동,30층,30,3005,98D,98.96,29.94,공급 98.96D㎡
110동,29층,29,2901,99B,99.05,29.96,공급 99.05B㎡
110동,29층,29,2902,98C1,98.04,29.66,공급 98.04C1㎡
110동,29층,29,2903,114A,114.57,34.66,공급 114.57A㎡
110동,29층,29,2904,113B,113.93,34.46,공급 113.93B㎡
110동,29층,29,2905,98D,98.96,29.94,공급 98.96D㎡
110동,28층,28,2801,99B,99.05,29.96,공급 99.05B㎡
110동,28층,28,2802,98C1,98.04,29.66,공급 98.04C1㎡
110동,28층,28,2803,114A,114.57,34.66,공급 114.57A㎡
110동,28층,28,2804,113B,113.93,34.46,공급 113.93B㎡
110동,28층,28,2805,98D,98.96,29.94,공급 98.96D㎡
110동,27층,27,2701,99B,99.05,29.96,공급 99.05B㎡
110동,27층,27,2702,98C1,98.04,29.66,공급 98.04C1㎡
110동,27층,27,2703,114A,114.57,34.66,공급 114.57A㎡
110동,27층,27,2704,113B,113.93,34.46,공급 113.93B㎡
110동,27층,27,2705,98D,98.96,29.94,공급 98.96D㎡
110동,26층,26,2601,99B,99.05,29.96,공급 99.05B㎡
110동,26층,26,2602,98C1,98.04,29.66,공급 98.04C1㎡
110동,26층,26,2603,114A,114.57,34.66,공급 114.57A㎡
110동,26층,26,2604,113B,113.93,34.46,공급 113.93B㎡
110동,26층,26,2605,98D,98.96,29.94,공급 98.96D㎡
110동,25층,25,2501,99B,99.05,29.96,공급 99.05B㎡
110동,25층,25,2502,98C1,98.04,29.66,공급 98.04C1㎡
110동,25층,25,2503,114A,114.57,34.66,공급 114.57A㎡
110동,25층,25,2504,113B,113.93,34.46,공급 113.93B㎡
110동,25층,25,2505,98D,98.96,29.94,공급 98.96D㎡
110동,24층,24,2401,99B,99.05,29.96,공급 99.05B㎡
110동,24층,24,2402,98C1,98.04,29.66,공급 98.04C1㎡
110동,24층,24,2403,114A,114.57,34.66,공급 114.57A㎡
110동,24층,24,2404,113B,113.93,34.46,공급 113.93B㎡
110동,24층,24,2405,98D,98.96,29.94,공급 98.96D㎡
110동,23층,23,2301,99B,99.05,29.96,공급 99.05B㎡
110동,23층,23,2302,98C1,98.04,29.66,공급 98.04C1㎡
110동,23층,23,2303,114A,114.57,34.66,공급 114.57A㎡
110동,23층,23,2304,113B,113.93,34.46,공급 113.93B㎡
110동,23층,23,2305,98D,98.96,29.94,공급 98.96D㎡
110동,22층,22,2201,99B,99.05,29.96,공급 99.05B㎡
110동,22층,22,2202,98C1,98.04,29.66,공급 98.04C1㎡
110동,22층,22,2203,114A,114.57,34.66,공급 114.57A㎡
110동,22층,22,2204,113B,113.93,34.46,공급 113.93B㎡
110동,22층,22,2205,98D,98.96,29.94,공급 98.96D㎡
110동,21층,21,2101,99B,99.05,29.96,공급 99.05B㎡
110동,21층,21,2102,98C1,98.04,29.66,공급 98.04C1㎡
110동,21층,21,2103,114A,114.57,34.66,공급 114.57A㎡
110동,21층,21,2104,113B,113.93,34.46,공급 113.93B㎡
110동,21층,21,2105,98D,98.96,29.94,공급 98.96D㎡
110동,20층,20,2001,99B,99.05,29.96,공급 99.05B㎡
110동,20층,20,2002,98C1,98.04,29.66,공급 98.04C1㎡
110동,20층,20,2003,114A,114.57,34.66,공급 114.57A㎡
110동,20층,20,2004,113B,113.93,34.46,공급 113.93B㎡
110동,20층,20,2005,98D,98.96,29.94,공급 98.96D㎡
110동,19층,19,1901,99B,99.05,29.96,공급 99.05B㎡
110동,19층,19,1902,98C1,98.04,29.66,공급 98.04C1㎡
110동,19층,19,1903,114A,114.57,34.66,공급 114.57A㎡
110동,19층,19,1904,113B,113.93,34.46,공급 113.93B㎡
110동,19층,19,1905,98D,98.96,29.94,공급 98.96D㎡
110동,18층,18,1801,99B,99.05,29.96,공급 99.05B㎡
110동,18층,18,1802,98C1,98.04,29.66,공급 98.04C1㎡
110동,18층,18,1803,114A,114.57,34.66,공급 114.57A㎡
110동,18층,18,1804,113B,113.93,34.46,공급 113.93B㎡
110동,18층,18,1805,98D,98.96,29.94,공급 98.96D㎡
110동,17층,17,1701,99B,99.05,29.96,공급 99.05B㎡
110동,17층,17,1702,98C1,98.04,29.66,공급 98.04C1㎡
110동,17층,17,1703,114A,114.57,34.66,공급 114.57A㎡
110동,17층,17,1704,113B,113.93,34.46,공급 113.93B㎡
110동,17층,17,1705,98D,98.96,29.94,공급 98.96D㎡
110동,16층,16,1601,99B,99.05,29.96,공급 99.05B㎡
110동,16층,16,1602,98C1,98.04,29.66,공급 98.04C1㎡
110동,16층,16,1603,114A,114.57,34.66,공급 114.57A㎡
110동,16층,16,1604,113B,113.93,34.46,공급 113.93B㎡
110동,16층,16,1605,98D,98.96,29.94,공급 98.96D㎡
110동,15층,15,1501,99B,99.05,29.96,공급 99.05B㎡
110동,15층,15,1502,98C1,98.04,29.66,공급 98.04C1㎡
110동,15층,15,1503,114A,114.57,34.66,공급 114.57A㎡
110동,15층,15,1504,113B,113.93,34.46,공급 113.93B㎡
110동,15층,15,1505,98D,98.96,29.94,공급 98.96D㎡
110동,14층,14,1401,99B,99.05,29.96,공급 99.05B㎡
110동,14층,14,1402,98C1,98.04,29.66,공급 98.04C1㎡
110동,14층,14,1403,114A,114.57,34.66,공급 114.57A㎡
110동,14층,14,1404,113B,113.93,34.46,공급 113.93B㎡
110동,14층,14,1405,98D,98.96,29.94,공급 98.96D㎡
110동,13층,13,1301,99B,99.05,29.96,공급 99.05B㎡
110동,13층,13,1302,98C1,98.04,29.66,공급 98.04C1㎡
110동,13층,13,1303,114A,114.57,34.66,공급 114.57A㎡
110동,13층,13,1304,113B,113.93,34.46,공급 113.93B㎡
110동,13층,13,1305,98D,98.96,29.94,공급 98.96D㎡
110동,12층,12,1201,99B,99.05,29.96,공급 99.05B㎡
110동,12층,12,1202,98C1,98.04,29.66,공급 98.04C1㎡
110동,12층,12,1203,114A,114.57,34.66,공급 114.57A㎡
110동,12층,12,1204,113B,113.93,34.46,공급 113.93B㎡
110동,12층,12,1205,98D,98.96,29.94,공급 98.96D㎡
110동,11층,11,1101,99B,99.05,29.96,공급 99.05B㎡
110동,11층,11,1102,98C1,98.04,29.66,공급 98.04C1㎡
110동,11층,11,1103,114A,114.57,34.66,공급 114.57A㎡
110동,11층,11,1104,113B,113.93,34.46,공급 113.93B㎡
110동,11층,11,1105,98D,98.96,29.94,공급 98.96D㎡
110동,10층,10,1001,99B,99.05,29.96,공급 99.05B㎡
110동,10층,10,1002,98C1,98.04,29.66,공급 98.04C1㎡
110동,10층,10,1003,114A,114.57,34.66,공급 114.57A㎡
110동,10층,10,1004,113B,113.93,34.46,공급 113.93B㎡
110동,10층,10,1005,98D,98.96,29.94,공급 98.96D㎡
110동,9층,9,901,99B,99.05,29.96,공급 99.05B㎡
110동,9층,9,902,98C1,98.04,29.66,공급 98.04C1㎡
110동,9층,9,903,114A,114.57,34.66,공급 114.57A㎡
110동,9층,9,904,113B,113.93,34.46,공급 113.93B㎡
110동,9층,9,905,98D,98.96,29.94,공급 98.96D㎡
110동,8층,8,801,99B,99.05,29.96,공급 99.05B㎡
110동,8층,8,802,98C1,98.04,29.66,공급 98.04C1㎡
110동,8층,8,803,114A,114.57,34.66,공급 114.57A㎡
110동,8층,8,804,113B,113.93,34.46,공급 113.93B㎡
110동,8층,8,805,98D,98.96,29.94,공급 98.96D㎡
110동,7층,7,701,99B,99.05,29.96,공급 99.05B㎡
110동,7층,7,702,98C1,98.04,29.66,공급 98.04C1㎡
110동,7층,7,703,114A,114.57,34.66,공급 114.57A㎡
110동,7층,7,704,113B,113.93,34.46,공급 113.93B㎡
110동,7층,7,705,98D,98.96,29.94,공급 98.96D㎡
110동,6층,6,601,99B,99.05,29.96,공급 99.05B㎡
110동,6층,6,602,98C1,98.04,29.66,공급 98.04C1㎡
110동,6층,6,603,114A,114.57,34.66,공급 114.57A㎡
110동,6층,6,604,113B,113.93,34.46,공급 113.93B㎡
110동,6층,6,605,98D,98.96,29.94,공급 98.96D㎡
110동,5층,5,501,99B,99.05,29.96,공급 99.05B㎡
110동,5층,5,502,98C1,98.04,29.66,공급 98.04C1㎡
110동,5층,5,503,114A,114.57,34.66,공급 114.57A㎡
110동,5층,5,504,113B,113.93,34.46,공급 113.93B㎡
110동,5층,5,505,98D,98.96,29.94,공급 98.96D㎡
110동,4층,4,401,99B,99.05,29.96,공급 99.05B㎡
110동,4층,4,402,98C1,98.04,29.66,공급 98.04C1㎡
110동,4층,4,403,114A,114.57,34.66,공급 114.57A㎡
110동,4층,4,404,113B,113.93,34.46,공급 113.93B㎡
110동,4층,4,405,98D,98.96,29.94,공급 98.96D㎡
110동,3층,3,301,99B,99.05,29.96,공급 99.05B㎡
110동,3층,3,302,98C1,98.04,29.66,공급 98.04C1㎡
110동,3층,3,303,114A,114.57,34.66,공급 114.57A㎡
110동,3층,3,304,113B,113.93,34.46,공급 113.93B㎡
110동,3층,3,305,98D,98.96,29.94,공급 98.96D㎡
110동,2층,2,201,99B,99.05,29.96,공급 99.05B㎡
110동,2층,2,202,98C1,98.04,29.66,공급 98.04C1㎡
110동,2층,2,203,114A,114.57,34.66,공급 114.57A㎡
110동,2층,2,204,113B,113.93,34.46,공급 113.93B㎡
110동,2층,2,205,98D,98.96,29.94,공급 98.96D㎡
110동,1층,1,102,98C1,98.04,29.66,공급 98.04C1㎡
110동,1층,1,103,114A,114.57,34.66,공급 114.57A㎡
110동,1층,1,104,113B,113.93,34.46,공급 113.93B㎡
111동,34층,34,3401,98A,98.85,29.9,공급 98.85A㎡
111동,34층,34,3402,98C1,98.04,29.66,공급 98.04C1㎡
111동,34층,34,3404,145,145.05,43.88,공급 145.05㎡
111동,34층,34,3405,98D,98.96,29.94,공급 98.96D㎡
111동,33층,33,3301,98A,98.85,29.9,공급 98.85A㎡
111동,33층,33,3302,98C1,98.04,29.66,공급 98.04C1㎡
111동,33층,33,3303,114A,114.57,34.66,공급 114.57A㎡
111동,33층,33,3304,113B,113.93,34.46,공급 113.93B㎡
111동,33층,33,3305,98D,98.96,29.94,공급 98.96D㎡
111동,32층,32,3201,98A,98.85,29.9,공급 98.85A㎡
111동,32층,32,3202,98C1,98.04,29.66,공급 98.04C1㎡
111동,32층,32,3203,114A,114.57,34.66,공급 114.57A㎡
111동,32층,32,3204,113B,113.93,34.46,공급 113.93B㎡
111동,32층,32,3205,98D,98.96,29.94,공급 98.96D㎡
111동,31층,31,3101,98A,98.85,29.9,공급 98.85A㎡
111동,31층,31,3102,98C1,98.04,29.66,공급 98.04C1㎡
111동,31층,31,3103,114A,114.57,34.66,공급 114.57A㎡
111동,31층,31,3104,113B,113.93,34.46,공급 113.93B㎡
111동,31층,31,3105,98D,98.96,29.94,공급 98.96D㎡
111동,30층,30,3001,98A,98.85,29.9,공급 98.85A㎡
111동,30층,30,3002,98C1,98.04,29.66,공급 98.04C1㎡
111동,30층,30,3003,114A,114.57,34.66,공급 114.57A㎡
111동,30층,30,3004,113B,113.93,34.46,공급 113.93B㎡
111동,30층,30,3005,98D,98.96,29.94,공급 98.96D㎡
111동,29층,29,2901,98A,98.85,29.9,공급 98.85A㎡
111동,29층,29,2902,98C1,98.04,29.66,공급 98.04C1㎡
111동,29층,29,2903,114A,114.57,34.66,공급 114.57A㎡
111동,29층,29,2904,113B,113.93,34.46,공급 113.93B㎡
111동,29층,29,2905,98D,98.96,29.94,공급 98.96D㎡
111동,28층,28,2801,98A,98.85,29.9,공급 98.85A㎡
111동,28층,28,2802,98C1,98.04,29.66,공급 98.04C1㎡
111동,28층,28,2803,114A,114.57,34.66,공급 114.57A㎡
111동,28층,28,2804,113B,113.93,34.46,공급 113.93B㎡
111동,28층,28,2805,98D,98.96,29.94,공급 98.96D㎡
111동,27층,27,2701,98A,98.85,29.9,공급 98.85A㎡
111동,27층,27,2702,98C1,98.04,29.66,공급 98.04C1㎡
111동,27층,27,2703,114A,114.57,34.66,공급 114.57A㎡
111동,27층,27,2704,113B,113.93,34.46,공급 113.93B㎡
111동,27층,27,2705,98D,98.96,29.94,공급 98.96D㎡
111동,26층,26,2601,98A,98.85,29.9,공급 98.85A㎡
111동,26층,26,2602,98C1,98.04,29.66,공급 98.04C1㎡
111동,26층,26,2603,114A,114.57,34.66,공급 114.57A㎡
111동,26층,26,2604,113B,113.93,34.46,공급 113.93B㎡
111동,26층,26,2605,98D,98.96,29.94,공급 98.96D㎡
111동,25층,25,2501,98A,98.85,29.9,공급 98.85A㎡
111동,25층,25,2502,98C1,98.04,29.66,공급 98.04C1㎡
111동,25층,25,2503,114A,114.57,34.66,공급 114.57A㎡
111동,25층,25,2504,113B,113.93,34.46,공급 113.93B㎡
111동,25층,25,2505,98D,98.96,29.94,공급 98.96D㎡
111동,24층,24,2401,98A,98.85,29.9,공급 98.85A㎡
111동,24층,24,2402,98C1,98.04,29.66,공급 98.04C1㎡
111동,24층,24,2403,114A,114.57,34.66,공급 114.57A㎡
111동,24층,24,2404,113B,113.93,34.46,공급 113.93B㎡
111동,24층,24,2405,98D,98.96,29.94,공급 98.96D㎡
111동,23층,23,2301,98A,98.85,29.9,공급 98.85A㎡
111동,23층,23,2302,98C1,98.04,29.66,공급 98.04C1㎡
111동,23층,23,2303,114A,114.57,34.66,공급 114.57A㎡
111동,23층,23,2304,113B,113.93,34.46,공급 113.93B㎡
111동,23층,23,2305,98D,98.96,29.94,공급 98.96D㎡
111동,22층,22,2201,98A,98.85,29.9,공급 98.85A㎡
111동,22층,22,2202,98C1,98.04,29.66,공급 98.04C1㎡
111동,22층,22,2203,114A,114.57,34.66,공급 114.57A㎡
111동,22층,22,2204,113B,113.93,34.46,공급 113.93B㎡
111동,22층,22,2205,98D,98.96,29.94,공급 98.96D㎡
111동,21층,21,2101,98A,98.85,29.9,공급 98.85A㎡
111동,21층,21,2102,98C1,98.04,29.66,공급 98.04C1㎡
111동,21층,21,2103,114A,114.57,34.66,공급 114.57A㎡
111동,21층,21,2104,113B,113.93,34.46,공급 113.93B㎡
111동,21층,21,2105,98D,98.96,29.94,공급 98.96D㎡
111동,20층,20,2001,98A,98.85,29.9,공급 98.85A㎡
111동,20층,20,2002,98C1,98.04,29.66,공급 98.04C1㎡
111동,20층,20,2003,114A,114.57,34.66,공급 114.57A㎡
111동,20층,20,2004,113B,113.93,34.46,공급 113.93B㎡
111동,20층,20,2005,98D,98.96,29.94,공급 98.96D㎡
111동,19층,19,1901,98A,98.85,29.9,공급 98.85A㎡
111동,19층,19,1902,98C1,98.04,29.66,공급 98.04C1㎡
111동,19층,19,1903,114A,114.57,34.66,공급 114.57A㎡
111동,19층,19,1904,113B,113.93,34.46,공급 113.93B㎡
111동,19층,19,1905,98D,98.96,29.94,공급 98.96D㎡
111동,18층,18,1801,98A,98.85,29.9,공급 98.85A㎡
111동,18층,18,1802,98C1,98.04,29.66,공급 98.04C1㎡
111동,18층,18,1803,114A,114.57,34.66,공급 114.57A㎡
111동,18층,18,1804,113B,113.93,34.46,공급 113.93B㎡
111동,18층,18,1805,98D,98.96,29.94,공급 98.96D㎡
111동,17층,17,1701,98A,98.85,29.9,공급 98.85A㎡
111동,17층,17,1702,98C1,98.04,29.66,공급 98.04C1㎡
111동,17층,17,1703,114A,114.57,34.66,공급 114.57A㎡
111동,17층,17,1704,113B,113.93,34.46,공급 113.93B㎡
111동,17층,17,1705,98D,98.96,29.94,공급 98.96D㎡
111동,16층,16,1601,98A,98.85,29.9,공급 98.85A㎡
111동,16층,16,1602,98C1,98.04,29.66,공급 98.04C1㎡
111동,16층,16,1603,114A,114.57,34.66,공급 114.57A㎡
111동,16층,16,1604,113B,113.93,34.46,공급 113.93B㎡
111동,16층,16,1605,98D,98.96,29.94,공급 98.96D㎡
111동,15층,15,1501,98A,98.85,29.9,공급 98.85A㎡
111동,15층,15,1502,98C1,98.04,29.66,공급 98.04C1㎡
111동,15층,15,1503,114A,114.57,34.66,공급 114.57A㎡
111동,15층,15,1504,113B,113.93,34.46,공급 113.93B㎡
111동,15층,15,1505,98D,98.96,29.94,공급 98.96D㎡
111동,14층,14,1401,98A,98.85,29.9,공급 98.85A㎡
111동,14층,14,1402,98C1,98.04,29.66,공급 98.04C1㎡
111동,14층,14,1403,114A,114.57,34.66,공급 114.57A㎡
111동,14층,14,1404,113B,113.93,34.46,공급 113.93B㎡
111동,14층,14,1405,98D,98.96,29.94,공급 98.96D㎡
111동,13층,13,1301,98A,98.85,29.9,공급 98.85A㎡
111동,13층,13,1302,98C1,98.04,29.66,공급 98.04C1㎡
111동,13층,13,1303,114A,114.57,34.66,공급 114.57A㎡
111동,13층,13,1304,113B,113.93,34.46,공급 113.93B㎡
111동,13층,13,1305,98D,98.96,29.94,공급 98.96D㎡
111동,12층,12,1201,98A,98.85,29.9,공급 98.85A㎡
111동,12층,12,1202,98C1,98.04,29.66,공급 98.04C1㎡
111동,12층,12,1203,114A,114.57,34.66,공급 114.57A㎡
111동,12층,12,1204,113B,113.93,34.46,공급 113.93B㎡
111동,12층,12,1205,98D,98.96,29.94,공급 98.96D㎡
111동,11층,11,1101,98A,98.85,29.9,공급 98.85A㎡
111동,11층,11,1102,98C1,98.04,29.66,공급 98.04C1㎡
111동,11층,11,1103,114A,114.57,34.66,공급 114.57A㎡
111동,11층,11,1104,113B,113.93,34.46,공급 113.93B㎡
111동,11층,11,1105,98D,98.96,29.94,공급 98.96D㎡
111동,10층,10,1001,98A,98.85,29.9,공급 98.85A㎡
111동,10층,10,1002,98C1,98.04,29.66,공급 98.04C1㎡
111동,10층,10,1003,114A,114.57,34.66,공급 114.57A㎡
111동,10층,10,1004,113B,113.93,34.46,공급 113.93B㎡
111동,10층,10,1005,98D,98.96,29.94,공급 98.96D㎡
111동,9층,9,901,98A,98.85,29.9,공급 98.85A㎡
111동,9층,9,902,98C1,98.04,29.66,공급 98.04C1㎡
111동,9층,9,903,114A,114.57,34.66,공급 114.57A㎡
111동,9층,9,904,113B,113.93,34.46,공급 113.93B㎡
111동,9층,9,905,98D,98.96,29.94,공급 98.96D㎡
111동,8층,8,801,98A,98.85,29.9,공급 98.85A㎡
111동,8층,8,802,98C1,98.04,29.66,공급 98.04C1㎡
111동,8층,8,803,114A,114.57,34.66,공급 114.57A㎡
111동,8층,8,804,113B,113.93,34.46,공급 113.93B㎡
111동,8층,8,805,98D,98.96,29.94,공급 98.96D㎡
111동,7층,7,701,98A,98.85,29.9,공급 98.85A㎡
111동,7층,7,702,98C1,98.04,29.66,공급 98.04C1㎡
111동,7층,7,703,114A,114.57,34.66,공급 114.57A㎡
111동,7층,7,704,113B,113.93,34.46,공급 113.93B㎡
111동,7층,7,705,98D,98.96,29.94,공급 98.96D㎡
111동,6층,6,601,98A,98.85,29.9,공급 98.85A㎡
111동,6층,6,602,98C1,98.04,29.66,공급 98.04C1㎡
111동,6층,6,603,114A,114.57,34.66,공급 114.57A㎡
111동,6층,6,604,113B,113.93,34.46,공급 113.93B㎡
111동,6층,6,605,98D,98.96,29.94,공급 98.96D㎡
111동,5층,5,501,98A,98.85,29.9,공급 98.85A㎡
111동,5층,5,502,98C1,98.04,29.66,공급 98.04C1㎡
111동,5층,5,503,114A,114.57,34.66,공급 114.57A㎡
111동,5층,5,504,113B,113.93,34.46,공급 113.93B㎡
111동,5층,5,505,98D,98.96,29.94,공급 98.96D㎡
111동,4층,4,401,98A,98.85,29.9,공급 98.85A㎡
111동,4층,4,402,98C1,98.04,29.66,공급 98.04C1㎡
111동,4층,4,403,114A,114.57,34.66,공급 114.57A㎡
111동,4층,4,404,113B,113.93,34.46,공급 113.93B㎡
111동,4층,4,405,98D,98.96,29.94,공급 98.96D㎡
111동,3층,3,301,98A,98.85,29.9,공급 98.85A㎡
111동,3층,3,302,98C1,98.04,29.66,공급 98.04C1㎡
111동,3층,3,303,114A,114.57,34.66,공급 114.57A㎡
111동,3층,3,304,113B,113.93,34.46,공급 113.93B㎡
111동,3층,3,305,98D,98.96,29.94,공급 98.96D㎡
111동,2층,2,201,98A,98.85,29.9,공급 98.85A㎡
111동,2층,2,202,98C1,98.04,29.66,공급 98.04C1㎡
111동,2층,2,203,114A,114.57,34.66,공급 114.57A㎡
111동,2층,2,204,113B,113.93,34.46,공급 113.93B㎡
111동,2층,2,205,98D,98.96,29.94,공급 98.96D㎡
